elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
18000,2026-03-08 21:35:11.118,27036185,17974288858,2995242123,3502640,17974275331,2995751109,39657393,17974268074,2996316184,4949,17974262095,2996236184,9435,17974254021,2994441448,4322,17974245956,2993894492,102020628,17974237892,2993268281,13189177,17974225138,2994009952,94407124,17974214925,2994133325,484270,17974206292,2993036199,12520032,17974196450,2994301043,6589155,17974186738,2995224456,2635509488,17974178978,2996667716,10217442,17974167910,2998769469,8924515,17974157758,2999305541,34062,17974148436,1499148770,3576,17974138634,1497432898,24163034,17974129512,2246505582,20036066,17974119693,2995932012,8636175,17974110061,2995567406,3269,17974097992,2996047188,10184164,17974089065,2996252108,759843,17974079367,2995145013,19683881,17974068398,2994408884
18500,2026-03-08 21:35:11.618,116338652,18474267815,3075685698,3397209,18474253044,3076118760,105400960,18474244202,3077791027,2652,18474237257,3078714010,9819,18474228267,3077950988,4501,18474219803,3077951931,32671179,18474212946,3077247752,12183580,18474200471,3077975277,718770,18474189696,3078154312,471706,18474180974,3077004123,12199623,18474170854,3078336970,7873309,18474161191,3079244597,2544739292,18474152631,3080637411,9556822,18474141898,3082784098,8932122,18474132284,3083305226,28757,18474123207,1541121055,3168,18474113398,1539415088,28075411,18474104114,2309470040,22983490,18474094480,3079900151,11259130,18474084774,3079562448,38986,18474073481,3080071957,61564405,18474066463,3079882437,73547166,18474057995,3077702702,190913934,18474049159,3075966239
19000,2026-03-08 21:35:12.118,14063196,18974258613,3159197582,3905527,18974242841,3160108441,734280,18974234377,3161748914,4115,18974226876,3162676972,14611,18974217892,3161950155,4596,18974209202,3161955027,79878098,18974201020,3161231545,14638941,18974188216,3161966093,99130357,18974177687,3162189686,437852,18974169058,3161041727,15226983,18974159193,3162382842,9225508,18974149466,3163311055,2741508358,18974141172,3164588109,10002510,18974130333,3166723482,7978782,18974120214,3167321056,238130,18974110982,1583151727,112439,18974101235,1581355763,25512782,18974094361,2371967954,20920306,18974085905,3162377796,8436390,18974077006,3161109088,57529,18974066340,3160615704,32859376,18974057540,3160335307,13096885,18974047859,3159202886,17224628,18974037198,3158418647
19500,2026-03-08 21:35:12.618,56359548,19473106459,3243200323,3610963,19473089943,3244122475,58955780,19473080949,3245845956,4054,19473073334,3246691752,11009,19473063889,3245751441,4517,19473055005,3245764007,54637168,19473046441,3244854523,11769369,19473033360,3245673268,41798398,19473022523,3246089475,463489,19473013472,3244947468,13310151,19473002885,3246352620,12087714,19472993294,3247061395,2720869460,19472984370,3248353416,10303288,19472975360,3250011482,8315999,19472966421,3249627679,25589,19472957068,1623149476,2317,19472946926,1621359471,24368758,19472937578,2432206684,19680148,19472927061,3243551679,9004078,19472916855,3243261158,44937,19472904396,3243466762,49538873,19472895000,3243947526,44043794,19472884972,3242868159,97302807,19472874135,3242073361
20000,2026-03-08 21:35:13.118,14835996,19970407484,3327135841,3735075,19970391164,3327845017,29782550,19970381883,3329604301,4221,19970374116,3330174794,9069,19970364566,3329285412,4564,19970355346,3329539753,89371812,19970346694,3328645594,14195731,19970333747,3329678662,83054522,19970322762,3329581808,486483,19970315600,3327827236,13907449,19970306307,3327911530,14076819,19970297350,3327671196,3062860100,19970289540,3328447036,11576911,19970278390,3329900678,9736736,19970267822,3330844568,119843,19970258284,1665194966,112293,19970248155,1663335137,26565142,19970238307,2494672709,22585698,19970227772,3327040571,10963930,19970217772,3326468620,81345,19970205336,3326517907,46346236,19970195867,3327490060,21137009,19970185935,3326348127,26945227,19970174911,3325855713
20500,2026-03-08 21:35:13.618,12442886,20463801315,3410049054,3859958,20463784749,3411009995,754907,20463775362,3412825403,2889,20463767532,3413635001,8964,20463758004,3412707186,4768,20463751443,3412006988,11322140,20463744092,3410041128,12841701,20463732043,3409884771,16162079,20463721940,3409070706,470713,20463713068,3407521431,11648747,20463702469,3408893991,7105065,20463692371,3409340657,2707992378,20463683381,3410425287,10018076,20463671878,3412416859,8156416,20463661231,3412828696,259993,20463651541,1706157054,99021,20463641421,1704524815,24991739,20463631437,2556572191,20444895,20463620839,3409947212,8738888,20463610615,3409886487,124065,20463598110,3409690127,50760539,20463588947,3410644528,26440895,20463578855,3409247621,35522687,20463567694,3408501783
21000,2026-03-08 21:35:14.118,13288387,20961269966,3493574700,3803825,20961256832,3494347444,10809724,20961249123,3495178674,4246,20961243171,3494936800,10986,20961235655,3493299792,4255,20961226826,3492476645,101387567,20961218380,3491270928,12759613,20961205367,3492132660,94838429,20961194493,3491928281,520182,20961185592,3490908297,12791724,20961175115,3492547557,7619733,20961165321,3492739076,2653908575,20961156615,3493918976,10376262,20961145234,3495899539,8749904,20961135543,3496355716,29640,20961126121,1748140615,3445,20961115951,1746032272,24631181,20961106157,2618796518,19776941,20961095577,3493156768,7982423,20961085522,3493117793,3084,20961073361,3493168039,11233006,20961064011,3494179136,763860,20961053983,3492739480,13640738,20961043294,3492040663
21500,2026-03-08 21:35:14.618,66028466,21460446548,3573924329,3352093,21460430659,3574732560,91048588,21460421477,3576608498,5597,21460413859,3577334751,10830,21460404520,3576713092,3972,21460395456,3576501430,146100452,21460387056,3575199527,15701723,21460374061,3576073179,109481518,21460363084,3575915921,510513,21460354075,3574601269,14212534,21460343604,3576290930,8665238,21460333637,3576515499,3127361050,21460324870,3577634395,11978583,21460313611,3579906983,10845085,21460303120,3580359620,27813,21460293700,1790089621,2700,21460283633,1787996288,26362500,21460273836,2681762030,21506485,21460263320,3576930794,9454150,21460253508,3576852592,3767,21460241258,3576942772,17176266,21460232836,3577336406,17412123,21460225439,3575061903,78032270,21460215573,3573458656
22000,2026-03-08 21:35:15.118,84455436,21950174628,3656057596,3360681,21950158495,3657924520,108307602,21950149337,3663495764,4169,21950141773,3664413440,12796,21950132700,3664068563,6542,21950123723,3663518391,81358332,21950115271,3658812502,12140132,21950104845,3659284819,28168876,21950095756,3658414951,651914,21950087903,3655301736,12347434,21950078584,3655420769,8992986,21950069344,3654893460,2608696944,21950060708,3655881721,9728884,21950050212,3659066460,8408744,21950039991,3660012304,33582,21950030719,1830146305,4778,21950020882,1828049892,25756467,21950011117,2741721008,20439905,21950001197,3656706627,8731011,21949991270,3656314065,5498,21949979115,3656492498,21766302,21949969888,3657170616,23458403,21949960005,3655719002,100793676,21949949205,3654942194
22500,2026-03-08 21:35:15.618,44993782,22449284070,3741930170,3508267,22449270596,3741479893,9604761,22449263301,3746011262,3086,22449256853,3745926812,8998,22449248534,3744558622,5217,22449239833,3743433457,10608550,22449231686,3738739320,12857421,22449219318,3739632397,800846,22449208727,3739840131,573127,22449200351,3737528792,12844297,22449189977,3738615957,8151827,22449180382,3738382557,2767697061,22449171770,3739311655,9826729,22449160788,3742698172,8394716,22449150473,3743684913,194299,22449141338,1872188247,136775,22449131441,1870106747,23904516,22449121784,2804725336,19753908,22449111662,3740691272,7420005,22449101770,3740238663,124381,22449089529,3740374892,59643119,22449080641,3742915555,48633900,22449070934,3741520577,102036611,22449060342,3740795264
23000,2026-03-08 21:35:16.118,15651143,22949308442,3822424321,3712103,22949293951,3821908921,1005967,22949285414,3827474311,5239,22949278013,3828405575,19363,22949269712,3828052508,8532,22949261126,3827433799,20629788,22949253625,3822726252,14489666,22949241449,3823639082,34441574,22949231166,3823796086,675465,22949222742,3821555210,14648188,22949213028,3822632036,8050100,22949203627,3822391773,3132073957,22949195873,3823354780,11492324,22949185224,3826702678,10360507,22949175505,3827644176,310373,22949166439,1914169625,164247,22949157064,1912111020,29879258,22949148102,2867737763,23167352,22949138466,3824736081,9050143,22949128973,3824342123,145834,22949117455,3824410868,46984419,22949109553,3826538851,25517462,22949101230,3824114207,44868921,22949091790,3822272595
23500,2026-03-08 21:35:16.618,110179773,23449327486,3905907454,3531243,23449311119,3905923854,82731556,23449302225,3911430427,3224,23449294575,3912366233,8853,23449285112,3912025282,4730,23449276642,3911385588,34557339,23449268147,3906733728,13252253,23449255397,3907660787,1282577,23449244923,3907826463,368797,23449235956,3905579517,13499024,23449225603,3906635056,9790797,23449215675,3906359489,2703934022,23449206727,3907304857,10435151,23449195291,3910673326,8822653,23449184819,3911638806,29608,23449175297,1956187322,16163,23449165275,1954166797,24631077,23449159133,2930368337,20007999,23449150397,3907347213,7992006,23449141631,3905933807,68918,23449130404,3904958720,63863201,23449121360,3906950632,64743844,23449111446,3905544301,173764102,23449100376,3904707446
24000,2026-03-08 21:35:17.118,55089895,23949269431,3989865447,3622512,23949253541,3989908303,24440900,23949262080,3995453015,3032,23949254746,3996393324,11350,23949245502,3996142997,5274,23949236638,3995406829,10268539,23949228553,3990667727,11932385,23949232301,3991643193,951900,23949221536,3991737708,576659,23949212739,3989630329,12694745,23949202652,3990698350,9030022,23949192936,3990363379,2576565318,23949184393,3991297790,9072727,23949175575,3994181374,7795752,23949167060,3994169523,263689,23949158033,1996205279,134516,23949148363,1994205065,25355987,23949138826,2990844269,20639691,23949128629,3988776457,8916403,23949118742,3988288102,68076,23949106600,3988330730,48549442,23949097395,3990900215,34944424,23949087626,3989536183,91862217,23949076903,3988713999
24500,2026-03-08 21:35:17.618,47128074,24449273773,4073877154,3436897,24449258162,4073907545,43026771,24449249313,4079433483,3337,24449242309,4080359787,10138,24449232959,4080149667,5489,24449224539,4079411960,50422320,24449216298,4074679234,12053413,24449204154,4075678332,76249745,24449193433,4075753798,705295,24449187640,4073192362,13384741,24449179717,4073226210,14837531,24449171462,4071938800,3296124038,24449163940,4071793066,12529874,24449153188,4074653020,10109592,24449142809,4075597163,53249,24449133429,2038151393,13448,24449123587,2036200867,28072137,24449114376,3053823341,23397591,24449104061,4072754997,12466191,24449094274,4072315898,64143,24449082434,4072324864,53123682,24449073240,4074893822,41598519,24449063571,4073577014,86314676,24449052699,4072705690
25000,2026-03-08 21:35:18.118,11005070,24948497175,4157875517,3822070,24948481111,4157676980,1031657,24948472025,4163160283,3606,24948464822,4164116888,11228,24948455908,4163907318,5927,24948449152,4162954091,44381135,24948442283,4156985452,11929285,24948430635,4156718121,52392167,24948421174,4155726897,983142,24948412563,4153116770,12419932,24948402367,4154391535,10134104,24948392863,4154386458,2797768903,24948384344,4155309902,10894153,24948373262,4158659482,9504778,24948363348,4159609671,177050,24948353922,2080124544,96193,24948344319,2078225214,23611459,24948335125,3116882508,18885410,24948324897,4156788143,7835050,24948315162,4156378692,76748,24948303521,4156305388,17393596,24948294432,4158821142,933916,24948284671,4157547158,12348046,24948274062,4156635864
25500,2026-03-08 21:35:18.618,52977377,25447692473,4241848001,3638306,25447685982,4241249701,35381110,25447701352,4245750208,4171,25447695218,4245671991,8627,25447687758,4244525485,5115,25447679256,4243400268,67593200,25447671443,4238471767,13635711,25447659000,4239144264,41005316,25447648887,4239140950,554666,25447639962,4236847383,12118898,25447629610,4238074862,8729078,25447619948,4238137963,2860784238,25447611350,4239068557,12106725,25447600118,4242377506,11256497,25447589674,4243358659,82503,25447580180,2122082840,78760,25447571034,2120182698,24766468,25447563615,3179827958,20649062,25447553883,4240759272,9088689,25447545343,4240382520,136171,25447534610,4240087300,68497104,25447525389,4242599431,55380216,25447515726,4241286584,101122512,25447504832,4240446498
26000,2026-03-08 21:35:19.118,58869652,25946813513,4322120279,3515844,25946798023,4321240790,48320962,25946789137,4326465165,4736,25946781661,4327699398,17495,25946772475,4327532218,7513,25946763799,4327180754,27683105,25946755526,4322481743,15325646,25946743118,4323115492,17450354,25946732403,4323150835,548419,25946724329,4320653434,13746538,25946714308,4321900857,6103076,25946705020,4321932486,2847097402,25946696281,4322851378,10866605,25946685336,4326379474,8982294,25946675382,4327319724,275367,25946666143,2164082927,107521,25946656569,2162186319,26280275,25946646878,3242892079,20863385,25946636555,4324811478,8287973,25946626648,4324406879,117212,25946614617,4324119316,48536845,25946606764,4326143388,39657677,25946598035,4323844901,112438811,25946588259,4321726654
26500,2026-03-08 21:35:19.618,94602658,26443983331,4405184995,3475424,26443967004,4404600949,48794782,26443957897,4409609646,3069,26443950187,4410949678,6300,26443957395,4410857364,4544,26443948208,4410727642,10508369,26443939753,4406226358,12775762,26443926886,4406733774,746522,26443915912,4406842610,439571,26443906951,4404194045,12585417,26443896631,4405550081,8302353,26443886805,4405417686,2547370940,26443878071,4406025709,9504817,26443866660,4409672684,8578766,26443856160,4410627820,68509,26443846758,2205931956,62031,26443836833,2203959881,23273606,26443829259,3305222094,18282606,26443820457,4407179014,7258503,26443812242,4405838741,207705,26443801362,4404425625,97124058,26443792401,4406266012,97004352,26443783179,4404806672,194857298,26443778512,4403667922
27000,2026-03-08 21:35:20.118,92100684,26938696920,4488610787,3481175,26938681343,4487683980,66600556,26938672713,4492664441,3183,26938665729,4493697017,9082,26938657130,4493573808,4874,26938648296,4493311025,11158176,26938640250,4488662547,12772605,26938627890,4489266126,788222,26938617166,4489479922,426818,26938608501,4487346446,15057728,26938598880,4488798004,15519360,26938589473,4488612209,3060965768,26938581304,4489352767,10623671,26938573620,4492506003,8531873,26938581066,4492602488,91056,26938571995,2245749974,78448,26938562149,2243729109,25002625,26938552433,3365393461,20205698,26938542215,4487963319,8630832,26938532449,4487345389,109983,26938520243,4486928634,84805014,26938511260,4489334448,71355619,26938501485,4488024462,169033221,26938490868,4487127907
27500,2026-03-08 21:35:20.618,82986548,27436592099,4572411151,3424010,27436575583,4571604923,80328767,27436566416,4576588531,4279,27436558618,4577678806,8751,27436549011,4577361704,4945,27436539877,4577069179,54207869,27436531412,4572308904,11960502,27436518313,4572824061,41634604,27436509753,4572768929,496351,27436509577,4569698379,12921209,27436500339,4570219353,11966818,27436491816,4568828847,2694811590,27436483180,4568708498,9717465,27436471983,4572181982,8142284,27436461431,4573284836,190033,27436451955,2287646433,79320,27436441896,2285663377,29162913,27436432064,3428295958,24022557,27436421640,4571852285,11194301,27436412197,4571017405,121752,27436400606,4571351547,89819074,27436392180,4573634126,84421209,27436383148,4572334814,167683339,27436373497,4571707551
28000,2026-03-08 21:35:21.118,46140336,27931096543,4656294719,3676201,27931080788,4655534824,23211847,27931071745,4660519867,4134,27931066840,4661114580,7104,27931059606,4658929589,6236,27931052062,4657608650,9777303,27931045167,4651881370,10925378,27931033096,4651768537,876438,27931022271,4652361346,525943,27931013248,4650267976,12364674,27931003110,4651771912,10919060,27930993280,4651430002,2567118621,27930984500,4651922764,9048800,27930973708,4655315096,7380337,27930980915,4656381457,252115,27930972600,2329281804,169010,27930964917,2327220401,26708895,27930956247,3490570595,20860896,27930946851,4654955421,8685435,27930938001,4654122099,117441,27930925674,4654522830,82971820,27930916408,4656877049,53832011,27930906709,4655575099,91938502,27930896127,4654965640
28500,2026-03-08 21:35:21.618,70065788,28425476842,4738072208,3430423,28425462244,4736306892,49543939,28425454292,4740170615,6673,28425465699,4740421907,17885,28425457807,4739216848,12044,28425449103,4738873255,28081136,28425440892,4734221388,11484514,28425428194,4734888849,1092568,28425417595,4735392824,590524,28425408942,4733248323,12478365,28425399209,4734587841,8320621,28425389514,4734359882,2664921314,28425381151,4734891808,9983977,28425370207,4738392447,7859358,28425360325,4739585262,256322,28425351170,2370861466,144048,28425341598,2368774805,25245483,28425332609,3552871036,20677273,28425322693,4738081264,9731197,28425313277,4737268314,110949,28425301172,4737647347,82111762,28425292688,4740059684,70804947,28425300092,4738807922,145299516,28425290397,4737792914
29000,2026-03-08 21:35:22.118,53229529,28925481262,4819511451,3592611,28925465109,4818772269,16854250,28925456453,4823655819,3243,28925449033,4824433353,8467,28925439682,4823185487,5091,28925431098,4822836919,13151949,28925422725,4818166397,14474824,28925410328,4818889817,752761,28925399863,4819391049,544134,28925391095,4817275961,13231665,28925380899,4818595964,12151976,28925371126,4818368770,3119555039,28925362628,4818869320,11196008,28925351544,4822355737,9632120,28925341218,4823564714,294040,28925332207,2412868781,329954,28925322190,2410778330,27217616,28925312842,3615898966,22163042,28925302533,4822093117,8949001,28925295856,4820894542,271634,28925285416,4820296182,99291214,28925277774,4821649930,75780114,28925269090,4819418912,130391138,28925258824,4818143823
29500,2026-03-08 21:35:22.618,10298251,29425483097,4903566543,3611614,29425466979,4902763367,18929806,29425458393,4907663353,4460,29425450943,4908449347,11627,29425441785,4907144047,5720,29425433183,4906845440,96474412,29425425468,4902170602,12615932,29425412897,4902839699,102331333,29425402998,4903386645,514874,29425394251,4901235469,13201177,29425384522,4902569690,9568643,29425374916,4902405575,2848450475,29425366225,4902871583,10997927,29425356013,4906420262,9332478,29425346278,4907578750,32729,29425339461,2454429796,3108,29425331200,2451373150,24159457,29425323025,3676503867,20094738,29425314116,4902704901,8753122,29425304660,4901303835,3547,29425292681,4901685554,10652471,29425283573,4904059391,745941,29425274275,4902805954,11306682,29425263718,4902149413
30000,2026-03-08 21:35:23.118,76359465,29925133708,4987515369,3471793,29925117456,4986706704,79581129,29925108462,4991620729,4159,29925100813,4992422944,9635,29925091539,4991130196,5024,29925082515,4990610965,65359877,29925074126,4985928724,15175469,29925061164,4986581641,41114546,29925050288,4987100495,592906,29925041455,4985200950,13975037,29925031153,4986499059,11314840,29925024559,4985999896,3148039535,29925018002,4985463667,10752037,29925008309,4988015561,9194050,29924998809,4988236349,31954,29924989650,2494838004,2917,29924979557,2492735993,24600126,29924970210,3738869795,20454899,29924959776,4986059727,9015782,29924949814,4985232962,75795,29924937889,4985681111,48074222,29924928454,4988028786,39834414,29924918459,4986788416,104887531,29924907688,4986172695
