elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
18000,2026-03-08 21:56:36.079,13814554,17953390034,2989773077,8458286,17953368106,2989331954,4774878,17953362895,2990955736,4044,17953357546,2991581582,4979,17953352462,2992497671,5349,17953345815,2993628738,80770320,17953339923,2993423376,15290745,17953334216,2993846721,121167499,17953327759,2992858378,388454,17953321326,2993583918,18502059,17953314048,2993430423,12109562,17953308907,2993120353,3514599397,17953302947,2993317209,17572597,17953296623,2992659169,11873629,17953290492,2992783294,64673,17953284173,1496262853,1307,17953278167,1496612890,35759000,17953271796,2245739436,24494870,17953279076,2993216998,11894280,17953272308,2993253473,870,17953267120,2991845146,14370096,17953261998,2990062658,678021,17953256920,2989597489,14268882,17953252395,2989045507
18500,2026-03-08 21:56:36.579,133012997,18452941442,3073735045,7652552,18452919275,3073281766,88494770,18452913561,3074896224,2879,18452908083,3075573272,3928,18452902070,3076488550,4622,18452895203,3077634398,26078110,18452888752,3077439586,22488358,18452882579,3077808567,14360345,18452875979,3076805508,426491,18452869389,3077515155,20022898,18452861857,3077356351,8427073,18452855490,3077036599,2779361949,18452849412,3077299500,15481283,18452843072,3076651634,10746867,18452836960,3076749384,94759,18452830585,1538010559,4823,18452826311,1537824332,38257236,18452821127,2306963175,24266780,18452814733,3074438400,11147220,18452808922,3073688532,61419,18452802542,3072300553,86532523,18452796263,3071514294,96447490,18452789763,3072054824,234469218,18452783560,3072501171
19000,2026-03-08 21:56:37.079,72817336,18952934338,3157707948,7248159,18952912242,3157266675,97473973,18952906332,3158878138,5038,18952900906,3159584263,4593,18952895298,3160479821,4549,18952888523,3161638695,148183949,18952894296,3161439244,18899061,18952888417,3161776614,93245069,18952881919,3160823909,380782,18952875356,3161511145,22714504,18952867858,3161342222,14020873,18952861787,3161055231,3843111929,18952857735,3160796829,19644663,18952852781,3159162374,12447255,18952847782,3158281664,13235,18952854910,1578009401,1609,18952848685,1578334960,40300433,18952842382,2368466584,24502113,18952834976,3156960527,12127066,18952828244,3157193809,1723,18952821700,3156299393,25944870,18952815368,3155504998,22429562,18952808895,3156035530,85429481,18952802698,3156500295
19500,2026-03-08 21:56:37.579,79066035,19452076297,3241648209,8937230,19452054142,3241192049,75456668,19452048436,3242833161,4204,19452042962,3243512871,5156,19452036973,3244405486,5238,19452030118,3245576649,75638081,19452025425,3245767447,25561594,19452020409,3245227145,56209688,19452014813,3243210404,403174,19452009157,3242884379,21528165,19452001895,3241267047,10418748,19451995486,3240940476,2846307699,19451989412,3241220974,15714696,19451983086,3240588414,11239258,19451976968,3240743611,214735,19451970734,1619766098,37653,19451964492,1620088158,43956030,19451958127,2431237310,28223587,19451950700,3240741334,14807592,19451943927,3242138890,38273,19451937328,3240994228,61566332,19451931007,3240193447,59031844,19451924496,3240702074,131317492,19451918310,3240194204
20000,2026-03-08 21:56:38.079,103600905,19950879706,3324935432,6483111,19950858899,3322504264,145158096,19950867002,3323133031,3721,19950861781,3323372960,7231,19950855859,3324337667,4145,19950848986,3325253590,122818162,19950842549,3325944057,22078845,19950836384,3326382250,56730925,19950829777,3325353808,250827,19950823168,3326361369,23527551,19950815623,3325260121,13548496,19950809254,3324945249,3728738336,19950803218,3325207785,18942293,19950796877,3325474226,11924580,19950790765,3325620314,15895,19950784661,1661736910,912,19950778392,1662053242,39158191,19950772028,2495113101,24594929,19950764607,3325615083,11928631,19950757850,3327040975,13534,19950751221,3325570996,38680685,19950744907,3324760592,39416691,19950738571,3325294396,136117237,19950733147,3324261782
20500,2026-03-08 21:56:38.579,15536833,20449653542,3406227181,9727962,20449631379,3405026173,29893529,20449625425,3407480212,4152,20449619951,3408061877,6652,20449613950,3409051045,4935,20449607243,3409959779,86581260,20449600809,3409831772,18034276,20449594662,3411257356,135245145,20449588080,3410223136,326600,20449581796,3411247187,16777427,20449574273,3410969583,6523521,20449567912,3409798843,2839539686,20449561832,3410038363,16829176,20449555497,3410330043,12031022,20449549389,3410502864,13956,20449544695,1704099018,876,20449539473,1702288103,39285505,20449534200,2555340087,24431170,20449527715,3405853380,12166261,20449521178,3406765499,1050,20449514540,3405530299,15377294,20449508214,3404477995,645619,20449501734,3405009940,15983215,20449495550,3404516742
21000,2026-03-08 21:56:39.079,114545083,20948327693,3489998557,8965264,20948305521,3488730259,81768239,20948299554,3491182178,3857,20948294083,3491837873,6687,20948288079,3492632802,4605,20948281532,3493638028,85439766,20948275130,3493556122,24571259,20948268975,3494786674,53214390,20948262389,3493811033,280378,20948255791,3494827288,26873381,20948250024,3495006041,17178614,20948244989,3493096693,4054345240,20948239903,3492467029,19793089,20948234509,3491752078,11766473,20948228623,3490383457,145501,20948222246,1744512829,78120,20948215975,1743790805,42290281,20948209639,2617832143,26721621,20948202215,3489336196,12372228,20948195433,3490730690,96419,20948188793,3489421761,87534993,20948182472,3488355446,87262655,20948176165,3488846658,215408485,20948169976,3488217103
21500,2026-03-08 21:56:39.579,61369139,21447658143,3573990058,9595367,21447635990,3572733100,16624766,21447630053,3575128303,3094,21447624840,3575793408,7856,21447620557,3576003394,4732,21447614828,3575990294,15592444,21447609368,3574992577,22593883,21447604250,3575116849,661154,21447597847,3573711064,267432,21447591246,3574751007,22461982,21447583712,3575442549,12007523,21447577331,3574548171,3288052166,21447571322,3574896490,15187596,21447564983,3575144709,8538119,21447558876,3576082764,352291,21447552592,1788355283,167012,21447546521,1785788157,33435424,21447540182,2680773798,22165110,21447532749,3573276582,8980329,21447525959,3574633999,123736,21447519557,3573240542,98582482,21447513279,3572231168,69328831,21447506778,3572715842,132911628,21447500910,3572117793
22000,2026-03-08 21:56:40.079,54390565,21944815259,3654317223,5973927,21944794155,3652522510,69610244,21944788378,3654906634,3896,21944783179,3655453400,7334,21944777587,3656022793,5490,21944770963,3657048955,90568509,21944765195,3657037923,19781535,21944759206,3658371152,52826501,21944752928,3657631640,457109,21944746932,3660580088,20537989,21944739646,3661253794,12565027,21944733390,3659868817,3380962662,21944727416,3659886917,15497784,21944721190,3658005693,10458787,21944715246,3658977318,229223,21944709270,1830357797,112629,21944703142,1827793025,32960160,21944696825,2743788154,22516993,21944689819,3657197519,10647810,21944683159,3658170413,34464,21944676585,3657436953,18247371,21944672100,3655875170,14989280,21944666867,3655444075,68399698,21944662122,3654168724
22500,2026-03-08 21:56:40.579,48573465,22442553213,3738396012,6299026,22442531102,3736368250,11256475,22442525176,3741120182,3694,22442519724,3741672905,7867,22442513752,3742371231,6061,22442507079,3743347780,27780358,22442500640,3740913758,14218353,22442494473,3742334118,41850379,22442487880,3742521999,658572,22442481325,3745485559,13274629,22442473828,3745875948,5116885,22442467462,3744375120,2551355927,22442462841,3742927049,10452502,22442457651,3739858172,7789605,22442452513,3740092938,110695,22442446339,1870272059,140746,22442440086,1867666366,26678489,22442433788,2803617453,19358811,22442426383,3736872618,7982115,22442419600,3737885101,106722,22442413022,3737220948,56259395,22442406788,3736902349,51093900,22442400278,3737666612,107142606,22442394451,3737343611
23000,2026-03-08 21:56:41.079,17117734,22942521044,3822338429,5930024,22942498925,3820359225,777116,22942492948,3825122625,3106,22942487446,3825681015,6427,22942481452,3826434886,5484,22942474579,3827369648,11953879,22942468119,3824876723,16098158,22942462020,3826288314,22757819,22942457008,3825928435,498555,22942451491,3827904450,15278630,22942444920,3827338023,7375913,22942439522,3824816185,3120225031,22942433670,3823487065,12397043,22942427313,3821385984,8607500,22942421183,3822608259,330397,22942414819,1912276911,104437,22942408552,1909651888,27301843,22942402174,2866641066,20376861,22942394747,3820892249,7890797,22942388173,3821908378,93264,22942381554,3821245987,51849107,22942375227,3820882734,32053618,22942368725,3821667669,47398323,22942362519,3821356517
23500,2026-03-08 21:56:41.579,96443068,23441379067,3906235204,6558600,23441356999,3904337001,82316137,23441351498,3909115338,2926,23441346168,3909399390,6145,23441342457,3909681524,4940,23441336994,3909393629,46633683,23441331595,3905923696,19874276,23441326577,3906561720,12312857,23441320369,3906262542,490559,23441314220,3909421015,19741847,23441306786,3909858934,10973954,23441300475,3908341357,3277314776,23441294521,3907439668,15754864,23441288224,3905151453,10400716,23441282146,3906198014,136110,23441289237,1953860658,69576,23441283066,1951394951,35194362,23441276721,2929369458,24200652,23441269348,3904624112,10763788,23441262655,3905873837,78085,23441256079,3905308403,76746538,23441249799,3904898258,72601645,23441243340,3905640750,185974734,23441237176,3905374683
24000,2026-03-08 21:56:42.079,23146135,23935974285,3986044362,7470107,23935952444,3984109171,39096929,23935946507,3989052017,3954,23935941030,3988356621,7590,23935935070,3988937337,6317,23935944658,3989449924,98916857,23935938655,3986525113,16791915,23935932565,3989087451,92782640,23935926045,3989319622,652530,23935919451,3993170039,18349677,23935911922,3994059556,10349901,23935905585,3991887993,3038636076,23935899525,3990851937,13966429,23935893179,3987887515,9434633,23935887071,3988974842,124164,23935880868,1995611014,69075,23935874648,1993159968,35723995,23935885603,2991637001,24837598,23935878275,3987879268,12173419,23935873389,3992524471,72145,23935868067,3990868858,54699147,23935862835,3989955197,27272563,23935873680,3989533280,41786927,23935867831,3985136122
24500,2026-03-08 21:56:42.579,41596443,24435189763,4069994107,8232066,24435167643,4068072390,55506366,24435161682,4073002384,3000,24435156178,4072313476,5105,24435150276,4072893420,5278,24435143396,4073377038,61143319,24435136953,4070472586,22327447,24435130799,4072769875,28248645,24435124186,4073952579,474240,24435117575,4077823611,19801498,24435110026,4078707223,7823351,24435103773,4076855638,2797239247,24435097708,4074793933,13879236,24435093069,4071319992,8818610,24435088153,4071399568,218315,24435082175,2035587085,85700,24435076171,2032913463,34806078,24435069798,3051396677,23548751,24435062346,4067624212,11006650,24435055558,4073773009,74228,24435048987,4073360127,43975925,24435042647,4073414550,15131780,24435036116,4073971723,38165215,24435029902,4069096191
25000,2026-03-08 21:56:43.079,15904101,24933591526,4153669255,9589197,24933569389,4151984452,711659,24933563669,4156612583,4091,24933558214,4155949082,6538,24933552224,4156515659,4792,24933545364,4156884856,73000233,24933538935,4154294462,18912809,24933532851,4156436706,59441409,24933526292,4157596683,315800,24933521518,4161165071,21212130,24933515611,4161035212,11371015,24933510251,4158342901,3170259259,24933505139,4155293835,15042709,24933499073,4151715747,9232429,24933492970,4152710783,265581,24933486703,2077433697,142836,24933480448,2074633724,36375806,24933474090,3114125661,23755538,24933466679,4151363257,10790426,24933460207,4157553738,65600,24933453621,4157286829,46220948,24933447298,4157017307,15850842,24933440793,4157559942,17224215,24933434600,4152698164
25500,2026-03-08 21:56:43.579,74030373,25432080291,4237242860,7904084,25432058162,4235608869,58062980,25432052279,4240255109,4000,25432046865,4239842634,7281,25432040893,4240398582,4996,25432036694,4240042796,87793115,25432031731,4236451878,22286657,25432026637,4237584846,50055131,25432021057,4237840004,370561,25432014700,4241601639,21210309,25432007167,4242293099,8657352,25432000771,4240579158,3005777661,25431994704,4238511061,14008781,25431988377,4235467782,9387596,25431982316,4236660724,147311,25431976039,2119170785,65239,25431969810,2116357901,38744035,25431963494,3176738432,25221248,25431956224,4234973332,12107300,25431949436,4241369102,1349,25431942802,4241131040,25858153,25431936462,4240913040,27286272,25431929938,4241426838,99909171,25431923792,4236371269
26000,2026-03-08 21:56:44.079,105478805,25931125384,4321067311,8758418,25931104985,4318927297,65700506,25931100492,4322628233,2904,25931096668,4321306849,6019,25931092074,4320871447,4765,25931085741,4320376435,34914234,25931080065,4317717188,24730329,25931074461,4319779517,3124569,25931068329,4321018911,381206,25931062312,4325279903,23139741,25931055155,4326049746,11155456,25931049420,4324403576,2912692347,25931043657,4322269781,14743809,25931037609,4319249555,10163201,25931032029,4320489171,290811,25931026194,2161158650,127436,25931020678,2158327734,41306282,25931014646,3239715572,26927705,25931007459,4318935075,12341972,25931001031,4325299193,83589,25930994635,4325053692,88040599,25930988605,4324844752,83580131,25930982580,4325281079,197739128,25930976644,4320197644
26500,2026-03-08 21:56:44.579,83977528,26430243521,4400973396,8324896,26430234407,4399264726,52863181,26430228540,4403913056,3955,26430223102,4403607016,6805,26430217195,4404198178,4662,26430210590,4404271874,77193490,26430204166,4401660236,21748311,26430198097,4403680831,48086136,26430191580,4404963141,293694,26430185070,4409259261,21336561,26430177881,4410038298,10109492,26430171558,4408418482,3513416611,26430166140,4406259633,19820171,26430160390,4404081439,12764442,26430154672,4405288538,91945,26430148542,2203046271,65251,26430143225,2200249708,35523601,26430137004,3302643543,23083792,26430131083,4402831819,9522122,26430124783,4409172152,135588,26430121243,4408302521,121836864,26430116806,4407080947,95534613,26430111962,4406530411,176564709,26430107260,4400540827
27000,2026-03-08 21:56:45.079,64221445,26928559261,4484741543,9537709,26928537071,4483125232,20623347,26928531094,4487766607,3060,26928525604,4487575689,7350,26928519644,4487889542,5064,26928512753,4487888586,15328529,26928506299,4485026148,21441949,26928500085,4487075782,15119703,26928493477,4488512179,314920,26928486928,4492885573,20175483,26928479370,4493791615,9862087,26928473000,4492168499,3081342891,26928466896,4490130229,15310891,26928460549,4487942699,9621920,26928454411,4489213826,175876,26928448206,2244900681,74349,26928443536,2241571580,35131737,26928438356,3363731357,22772327,26928431971,4483920246,9545681,26928426099,4489340643,111475,26928419719,4488476435,96003248,26928413400,4488382395,66246037,26928406879,4488833565,129774316,26928400676,4483721943
27500,2026-03-08 21:56:45.579,107664224,27426905696,4568506586,8517327,27426883620,4566869215,95306796,27426877679,4571475746,2963,27426872176,4571272641,4517,27426866167,4571551876,4847,27426859367,4571581422,72959262,27426865852,4568745937,25117302,27426859724,4571062331,62045015,27426853111,4572280030,369646,27426846507,4576425011,22381665,27426838956,4577337362,13310961,27426832758,4575658153,3493058161,27426828039,4573292942,18017146,27426823137,4570067514,11873748,27426818057,4570147652,16506,27426812024,2284707260,733,27426805775,2282127197,42952086,27426799462,3425295906,27740312,27426792069,4566470827,13853347,27426785268,4572846738,37693,27426778668,4572387096,60400791,27426772337,4572280041,67199224,27426765811,4572730076,175977859,27426759601,4567408826
28000,2026-03-08 21:56:46.079,42808023,27925014253,4652479111,8267859,27924992074,4650610089,56708472,27924986094,4654984725,3137,27924980592,4654797428,4811,27924974567,4655107676,4703,27924967631,4655077597,59902643,27924961470,4652227093,22603973,27924955343,4654552135,18960362,27924950480,4654936928,458657,27924944950,4658359678,20076622,27924938544,4658551964,10022865,27924933145,4655839522,2709626581,27924927427,4653799162,13033808,27924921087,4651605219,8543960,27924914975,4652435283,404654,27924908597,2326506664,172431,27924902321,2324119116,37397412,27924895946,3488287075,25282125,27924888517,4650446083,11784265,27924881709,4656800259,33778,27924875071,4656009237,26161164,27924868762,4655898491,1680491,27924862233,4656354024,45158269,27924856293,4651028408
28500,2026-03-08 21:56:46.579,29285089,28423491351,4736322436,9208481,28423469146,4734482419,698894,28423463179,4738852114,4198,28423457689,4738526020,5410,28423453743,4738284421,5021,28423448029,4737259766,58005575,28423442664,4733414942,19185870,28423437541,4734993560,51159405,28423431165,4735390332,384639,28423424561,4739711511,20983144,28423417012,4740670404,11183899,28423410629,4738660280,3192749518,28423404529,4737161731,16405118,28423398176,4734815408,10736105,28423392388,4735874242,222921,28423386092,2368512961,140525,28423379819,2366102154,35655433,28423373439,3551223582,23002376,28423366004,4734373907,10298077,28423359207,4740717418,71071,28423352567,4739919662,72314675,28423346241,4739825253,45672708,28423339717,4740286304,74670955,28423333501,4734870523
29000,2026-03-08 21:56:47.079,96454039,28921984568,4818939954,8440764,28921963939,4816222258,94079448,28921959206,4819781445,3811,28921955053,4818459566,6374,28921949481,4818716379,4411,28921943004,4818597204,120284414,28921936832,4815777304,20308086,28921930842,4818389149,81566084,28921924475,4819262540,280549,28921918167,4823693397,23345110,28921910808,4824631312,14430390,28921905014,4822526015,3815967804,28921899464,4821058063,19374473,28921894045,4818603570,11948293,28921888044,4819590332,18357,28921881907,2410435593,852,28921876057,2407999120,44145970,28921870060,3614110642,28016819,28921862825,4818267692,13896503,28921856434,4824586443,39438,28921850020,4823860376,63715496,28921843819,4823654328,62397160,28921837472,4823911121,152102351,28921831426,4818447895
29500,2026-03-08 21:56:47.579,115050879,29419895773,4899040291,8261517,29419873619,4897338103,82924821,29419867642,4901902600,3067,29419862152,4901585718,7075,29419856257,4902456884,5137,29419862315,4902199145,28157346,29419855866,4899133091,24890295,29419849735,4901749765,9481682,29419843171,4902725637,310136,29419836591,4907338617,22714814,29419829024,4908456558,11141718,29419822649,4906390471,3350176888,29419816562,4904904521,17039983,29419810207,4902229015,10725964,29419804084,4903296023,241253,29419797827,2452328020,114752,29419791553,2449672681,37531880,29419785171,3676747241,23769350,29419777723,4901853813,10527493,29419770906,4908299637,108075,29419766397,4907234393,81984755,29419761325,4905957314,77707587,29419755797,4905264108,197213031,29419750644,4898721643
